 8.09800000e-10  1.09891040e+00  8.09800000e-10  1.09894187e+00  8.09800000e-10  9.64747264e-06  8.09800000e-10  1.09998339e+00 
 8.14800000e-10  1.09891020e+00  8.14800000e-10  1.09894187e+00  8.14800000e-10  9.97650360e-06  8.14800000e-10  1.09998361e+00 
 8.19800000e-10  1.09891001e+00  8.19800000e-10  1.09894186e+00  8.19800000e-10  9.64780719e-06  8.19800000e-10  1.09998339e+00 
 8.24800000e-10  1.09890981e+00  8.24800000e-10  1.09894186e+00  8.24800000e-10  9.97614631e-06  8.24800000e-10  1.09998361e+00 
 8.29800000e-10  1.09890961e+00  8.29800000e-10  1.09894186e+00  8.29800000e-10  9.64814093e-06  8.29800000e-10  1.09998339e+00 
 8.34800000e-10  1.09890942e+00  8.34800000e-10  1.09894186e+00  8.34800000e-10  9.97578934e-06  8.34800000e-10  1.09998361e+00 
 8.39800000e-10  1.09890922e+00  8.39800000e-10  1.09894186e+00  8.39800000e-10  9.64847409e-06  8.39800000e-10  1.09998339e+00 
 8.44800000e-10  1.09890903e+00  8.44800000e-10  1.09894186e+00  8.44800000e-10  9.97543340e-06  8.44800000e-10  1.09998361e+00 
 8.49800000e-10  1.09890883e+00  8.49800000e-10  1.09894185e+00  8.49800000e-10  9.64880636e-06  8.49800000e-10  1.09998339e+00 
 8.54800000e-10  1.09890864e+00  8.54800000e-10  1.09894185e+00  8.54800000e-10  9.97507788e-06  8.54800000e-10  1.09998361e+00 
 8.59800000e-10  1.09890844e+00  8.59800000e-10  1.09894185e+00  8.59800000e-10  9.64913817e-06  8.59800000e-10  1.09998339e+00 
 8.64800000e-10  1.09890824e+00  8.64800000e-10  1.09894185e+00  8.64800000e-10  9.97472336e-06  8.64800000e-10  1.09998361e+00 
 8.69800000e-10  1.09890805e+00  8.69800000e-10  1.09894185e+00  8.69800000e-10  9.64946892e-06  8.69800000e-10  1.09998339e+00 
 8.74800000e-10  1.09890785e+00  8.74800000e-10  1.09894185e+00  8.74800000e-10  9.97436928e-06  8.74800000e-10  1.09998361e+00 
 8.79800000e-10  1.09890765e+00  8.79800000e-10  1.09894184e+00  8.79800000e-10  9.64979928e-06  8.79800000e-10  1.09998339e+00 
 8.84800000e-10  1.09890746e+00  8.84800000e-10  1.09894184e+00  8.84800000e-10  9.97401612e-06  8.84800000e-10  1.09998361e+00 
 8.89800000e-10  1.09890726e+00  8.89800000e-10  1.09894184e+00  8.89800000e-10  9.65012872e-06  8.89800000e-10  1.09998339e+00 
 8.94800000e-10  1.09890707e+00  8.94800000e-10  1.09894184e+00  8.94800000e-10  9.97366360e-06  8.94800000e-10  1.09998361e+00 
